Tax ID,OrgID,Program,Enrollment Date,Enrollment End,Ammount,Total Remuneration,Status
1697997662,2,2002,10-05-2022,01-09-2022,10,0,Active
2718696887,2,2001,01-05-2022,01-06-2022,10,0,Active
1721513472,2,2002,10-05-2022,01-09-2022,10,0,Active
546511894,2,2001,01-05-2022,01-06-2022,10,0,Active
3072148139,2,2002,10-05-2022,01-09-2022,10,0,Active
134682102,2,2001,01-05-2022,01-06-2022,10,0,Active
642702292,2,2002,10-05-2022,01-09-2022,10,0,Active
3587383452,2,2001,01-05-2022,01-06-2022,10,0,Active
2722869971,2,2002,10-05-2022,01-09-2022,10,0,Active
3986956045,2,2001,01-05-2022,01-06-2022,10,0,Active
3512673054,2,2002,10-05-2022,01-09-2022,10,0,Active
2772431404,2,2001,01-05-2022,01-06-2022,10,0,Active
1997503423,2,2002,10-05-2022,01-09-2022,10,0,Active
1133924766,2,2001,01-05-2022,01-06-2022,10,0,Active
2648542855,2,2002,10-05-2022,01-09-2022,10,0,Active
2746968534,2,2001,01-05-2022,01-06-2022,10,0,Active
1954461549,2,2002,10-05-2022,01-09-2022,10,0,Active
74091521,2,2001,01-05-2022,01-06-2022,10,0,Active
1797132726,2,2002,10-05-2022,01-09-2022,10,0,Active
1433438651,2,2001,01-05-2022,01-06-2022,10,0,Active
2279103184,2,2002,10-05-2022,01-09-2022,10,0,Active
3571222681,2,2001,01-05-2022,01-06-2022,10,0,Active
1145778559,2,2002,10-05-2022,01-09-2022,10,0,Active
889227713,2,2001,01-05-2022,01-06-2022,10,0,Active
1211659477,2,2002,10-05-2022,01-09-2022,10,0,Active
3943045466,2,2001,01-05-2022,01-06-2022,10,0,Active
3858837655,2,2002,10-05-2022,01-09-2022,10,0,Active
2458920252,2,2001,01-05-2022,01-06-2022,10,0,Active
1683515004,2,2002,10-05-2022,01-09-2022,10,0,Active
3132581229,2,2001,01-05-2022,01-06-2022,10,0,Active
2068990557,2,2002,10-05-2022,01-09-2022,10,0,Active
1378300668,2,2001,01-05-2022,01-06-2022,10,0,Active
2271540825,2,2002,10-05-2022,01-09-2022,10,0,Active
2045183044,2,2001,01-05-2022,01-06-2022,10,0,Active
3837192219,2,2002,10-05-2022,01-09-2022,10,0,Active
3571931503,2,2001,01-05-2022,01-06-2022,10,0,Active
3769125705,2,2002,10-05-2022,01-09-2022,10,0,Active
1960682941,2,2001,01-05-2022,01-06-2022,10,0,Active
1647152277,2,2002,10-05-2022,01-09-2022,10,0,Active
4231911864,2,2001,01-05-2022,01-06-2022,10,0,Active
550867093,2,2002,10-05-2022,01-09-2022,10,0,Active
2463604490,2,2001,01-05-2022,01-06-2022,10,0,Active
3514906800,2,2002,10-05-2022,01-09-2022,10,0,Active
456540206,2,2001,01-05-2022,01-06-2022,10,0,Active
2793973427,2,2002,10-05-2022,01-09-2022,10,0,Active
1352492672,2,2001,01-05-2022,01-06-2022,10,0,Active
4275866041,2,2002,10-05-2022,01-09-2022,10,0,Active
191320449,2,2001,01-05-2022,01-06-2022,10,0,Active
1161384907,2,2002,10-05-2022,01-09-2022,10,0,Active
177225192,2,2001,01-05-2022,01-06-2022,10,0,Active
89440397,2,2002,10-05-2022,01-09-2022,10,0,Active
2929386011,2,2001,01-05-2022,01-06-2022,10,0,Active
2785233480,2,2002,10-05-2022,01-09-2022,10,0,Active
12445060,2,2001,01-05-2022,01-06-2022,10,0,Active
1302017785,2,2002,10-05-2022,01-09-2022,10,0,Active
262338984,2,2001,01-05-2022,01-06-2022,10,0,Active
2844644418,2,2002,10-05-2022,01-09-2022,10,0,Active
1528121959,2,2001,01-05-2022,01-06-2022,10,0,Active
256831234,2,2002,10-05-2022,01-09-2022,10,0,Active
2838113641,2,2001,01-05-2022,01-06-2022,10,0,Active
603237744,2,2002,10-05-2022,01-09-2022,10,0,Active
3361606929,2,2001,01-05-2022,01-06-2022,10,0,Active
933236692,2,2002,10-05-2022,01-09-2022,10,0,Active
3646326351,2,2001,01-05-2022,01-06-2022,10,0,Active
345495074,2,2002,10-05-2022,01-09-2022,10,0,Active
340926229,2,2001,01-05-2022,01-06-2022,10,0,Active
713184144,2,2002,10-05-2022,01-09-2022,10,0,Active
2936097793,2,2001,01-05-2022,01-06-2022,10,0,Active
521922043,2,2002,10-05-2022,01-09-2022,10,0,Active
623619568,2,2001,01-05-2022,01-06-2022,10,0,Active
3088543421,2,2002,10-05-2022,01-09-2022,10,0,Active
1409058631,2,2001,01-05-2022,01-06-2022,10,0,Active
2021697080,2,2002,10-05-2022,01-09-2022,10,0,Active
2785503101,2,2001,01-05-2022,01-06-2022,10,0,Active
1962197001,2,2002,10-05-2022,01-09-2022,10,0,Active
4147132745,2,2001,01-05-2022,01-06-2022,10,0,Active
1591463337,2,2002,10-05-2022,01-09-2022,10,0,Active
3790650921,2,2001,01-05-2022,01-06-2022,10,0,Active
64971276,2,2002,10-05-2022,01-09-2022,10,0,Active
1913694922,2,2001,01-05-2022,01-06-2022,10,0,Active
3433698803,2,2002,10-05-2022,01-09-2022,10,0,Active
1792416712,2,2001,01-05-2022,01-06-2022,10,0,Active
3572635722,2,2002,10-05-2022,01-09-2022,10,0,Active
3506281742,2,2001,01-05-2022,01-06-2022,10,0,Active
1541104701,2,2002,10-05-2022,01-09-2022,10,0,Active
3017899814,2,2001,01-05-2022,01-06-2022,10,0,Active
3369628392,2,2002,10-05-2022,01-09-2022,10,0,Active
2808499323,2,2001,01-05-2022,01-06-2022,10,0,Active
3994346426,2,2002,10-05-2022,01-09-2022,10,0,Active
1587832503,2,2001,01-05-2022,01-06-2022,10,0,Active
743793535,2,2002,10-05-2022,01-09-2022,10,0,Active
1461605171,2,2001,01-05-2022,01-06-2022,10,0,Active
2680372366,2,2002,10-05-2022,01-09-2022,10,0,Active
754114756,2,2001,01-05-2022,01-06-2022,10,0,Active
507882312,2,2002,10-05-2022,01-09-2022,10,0,Active
2369961978,2,2001,01-05-2022,01-06-2022,10,0,Active
12822011,2,2002,10-05-2022,01-09-2022,10,0,Active
2042536959,2,2001,01-05-2022,01-06-2022,10,0,Active
1191295593,2,2002,10-05-2022,01-09-2022,10,0,Active
1017960874,2,2001,01-05-2022,01-06-2022,10,0,Active
2768029100,2,2002,10-05-2022,01-09-2022,10,0,Active
3453197006,2,2001,01-05-2022,01-06-2022,10,0,Active
201457433,2,2002,10-05-2022,01-09-2022,10,0,Active
1072671475,2,2001,01-05-2022,01-06-2022,10,0,Active
3375104383,2,2002,10-05-2022,01-09-2022,10,0,Active
1328222133,2,2001,01-05-2022,01-06-2022,10,0,Active
503267335,2,2002,10-05-2022,01-09-2022,10,0,Active
691168645,2,2001,01-05-2022,01-06-2022,10,0,Active
2237233578,2,2002,10-05-2022,01-09-2022,10,0,Active
3698409027,2,2001,01-05-2022,01-06-2022,10,0,Active
2624431531,2,2002,10-05-2022,01-09-2022,10,0,Active
1982888980,2,2001,01-05-2022,01-06-2022,10,0,Active
405545701,2,2002,10-05-2022,01-09-2022,10,0,Active
3296862535,2,2001,01-05-2022,01-06-2022,10,0,Active
2091758485,2,2002,10-05-2022,01-09-2022,10,0,Active
3225670617,2,2001,01-05-2022,01-06-2022,10,0,Active
1209241744,2,2002,10-05-2022,01-09-2022,10,0,Active
3685030754,2,2001,01-05-2022,01-06-2022,10,0,Active
3741031549,2,2002,10-05-2022,01-09-2022,10,0,Active
2143825702,2,2001,01-05-2022,01-06-2022,10,0,Active
2053428867,2,2002,10-05-2022,01-09-2022,10,0,Active
2014886421,2,2001,01-05-2022,01-06-2022,10,0,Active
456614509,2,2002,10-05-2022,01-09-2022,10,0,Active
1793466810,2,2001,01-05-2022,01-06-2022,10,0,Active
1209161173,2,2002,10-05-2022,01-09-2022,10,0,Active
1030244573,2,2001,01-05-2022,01-06-2022,10,0,Active
3060400413,2,2002,10-05-2022,01-09-2022,10,0,Active
3105804813,2,2001,01-05-2022,01-06-2022,10,0,Active
1226879317,2,2002,10-05-2022,01-09-2022,10,0,Active
3602038808,2,2001,01-05-2022,01-06-2022,10,0,Active
221501748,2,2002,10-05-2022,01-09-2022,10,0,Active
893701689,2,2001,01-05-2022,01-06-2022,10,0,Active
1733105933,2,2002,10-05-2022,01-09-2022,10,0,Active
2672194720,2,2001,01-05-2022,01-06-2022,10,0,Active
2622483019,2,2002,10-05-2022,01-09-2022,10,0,Active
1233068579,2,2001,01-05-2022,01-06-2022,10,0,Active
2586063900,2,2002,10-05-2022,01-09-2022,10,0,Active
196314178,2,2001,01-05-2022,01-06-2022,10,0,Active
2859859902,2,2002,10-05-2022,01-09-2022,10,0,Active
3849632875,2,2001,01-05-2022,01-06-2022,10,0,Active
1738058332,2,2002,10-05-2022,01-09-2022,10,0,Active
2921908400,2,2001,01-05-2022,01-06-2022,10,0,Active
3608450149,2,2002,10-05-2022,01-09-2022,10,0,Active
3385442873,2,2001,01-05-2022,01-06-2022,10,0,Active
2921347373,2,2002,10-05-2022,01-09-2022,10,0,Active
1678825245,2,2001,01-05-2022,01-06-2022,10,0,Active
276994584,2,2002,10-05-2022,01-09-2022,10,0,Active
3869202587,2,2001,01-05-2022,01-06-2022,10,0,Active
266528372,2,2002,10-05-2022,01-09-2022,10,0,Active
72054638,2,2001,01-05-2022,01-06-2022,10,0,Active
653976493,2,2002,10-05-2022,01-09-2022,10,0,Active
3203051291,2,2001,01-05-2022,01-06-2022,10,0,Active
1876795880,2,2002,10-05-2022,01-09-2022,10,0,Active
304044120,2,2001,01-05-2022,01-06-2022,10,0,Active
4261765440,2,2002,10-05-2022,01-09-2022,10,0,Active
328388940,2,2001,01-05-2022,01-06-2022,10,0,Active
2144185635,2,2002,10-05-2022,01-09-2022,10,0,Active
830493758,2,2001,01-05-2022,01-06-2022,10,0,Active
1093303127,2,2002,10-05-2022,01-09-2022,10,0,Active
3724777950,2,2001,01-05-2022,01-06-2022,10,0,Active
1844399046,2,2002,10-05-2022,01-09-2022,10,0,Active
3802114570,2,2001,01-05-2022,01-06-2022,10,0,Active
2936279645,2,2002,10-05-2022,01-09-2022,10,0,Active
3152440775,2,2001,01-05-2022,01-06-2022,10,0,Active
1215186191,2,2002,10-05-2022,01-09-2022,10,0,Active
3879952429,2,2001,01-05-2022,01-06-2022,10,0,Active
2440918148,2,2002,10-05-2022,01-09-2022,10,0,Active
1917855447,2,2001,01-05-2022,01-06-2022,10,0,Active
309822973,2,2002,10-05-2022,01-09-2022,10,0,Active
2922501551,2,2001,01-05-2022,01-06-2022,10,0,Active
2022857075,2,2002,10-05-2022,01-09-2022,10,0,Active
423848030,2,2001,01-05-2022,01-06-2022,10,0,Active
128074268,2,2002,10-05-2022,01-09-2022,10,0,Active
789480962,2,2001,01-05-2022,01-06-2022,10,0,Active
3208438787,2,2002,10-05-2022,01-09-2022,10,0,Active
1382993796,2,2001,01-05-2022,01-06-2022,10,0,Active
2910243368,2,2002,10-05-2022,01-09-2022,10,0,Active
2667881885,2,2001,01-05-2022,01-06-2022,10,0,Active
2839346870,2,2002,10-05-2022,01-09-2022,10,0,Active
2689654026,2,2001,01-05-2022,01-06-2022,10,0,Active
1684279067,2,2002,10-05-2022,01-09-2022,10,0,Active
1247718437,2,2001,01-05-2022,01-06-2022,10,0,Active
425590634,2,2002,10-05-2022,01-09-2022,10,0,Active
2212804479,2,2001,01-05-2022,01-06-2022,10,0,Active
950294479,2,2002,10-05-2022,01-09-2022,10,0,Active
3679040763,2,2001,01-05-2022,01-06-2022,10,0,Active
3587897802,2,2002,10-05-2022,01-09-2022,10,0,Active
2844701300,2,2001,01-05-2022,01-06-2022,10,0,Active
2908797110,2,2002,10-05-2022,01-09-2022,10,0,Active
1470590813,2,2001,01-05-2022,01-06-2022,10,0,Active
2456780033,2,2002,10-05-2022,01-09-2022,10,0,Active
2312035409,2,2001,01-05-2022,01-06-2022,10,0,Active
1605569453,2,2002,10-05-2022,01-09-2022,10,0,Active
83292323,2,2001,01-05-2022,01-06-2022,10,0,Active
4133683303,2,2002,10-05-2022,01-09-2022,10,0,Active
571927149,2,2001,01-05-2022,01-06-2022,10,0,Active
2707113344,2,2002,10-05-2022,01-09-2022,10,0,Active
2732776066,2,2001,01-05-2022,01-06-2022,10,0,Active
3409506480,2,2002,10-05-2022,01-09-2022,10,0,Active
158303132,2,2001,01-05-2022,01-06-2022,10,0,Active
1439352279,2,2002,10-05-2022,01-09-2022,10,0,Active
4048588008,2,2001,01-05-2022,01-06-2022,10,0,Active
3793753931,2,2002,10-05-2022,01-09-2022,10,0,Active
899724489,2,2001,01-05-2022,01-06-2022,10,0,Active
2208959155,2,2002,10-05-2022,01-09-2022,10,0,Active
938695317,2,2001,01-05-2022,01-06-2022,10,0,Active
2087626493,2,2002,10-05-2022,01-09-2022,10,0,Active
3753864437,2,2001,01-05-2022,01-06-2022,10,0,Active
3652596861,2,2002,10-05-2022,01-09-2022,10,0,Active
2138929139,2,2001,01-05-2022,01-06-2022,10,0,Active
1134988202,2,2002,10-05-2022,01-09-2022,10,0,Active
3894460657,2,2001,01-05-2022,01-06-2022,10,0,Active
2859703833,2,2002,10-05-2022,01-09-2022,10,0,Active
110146459,2,2001,01-05-2022,01-06-2022,10,0,Active
2739772298,2,2002,10-05-2022,01-09-2022,10,0,Active
2356182024,2,2001,01-05-2022,01-06-2022,10,0,Active
1915501156,2,2002,10-05-2022,01-09-2022,10,0,Active
1811741581,2,2001,01-05-2022,01-06-2022,10,0,Active
3510147109,2,2002,10-05-2022,01-09-2022,10,0,Active
461411837,2,2001,01-05-2022,01-06-2022,10,0,Active
1619352121,2,2002,10-05-2022,01-09-2022,10,0,Active
1191607965,2,2001,01-05-2022,01-06-2022,10,0,Active
2921677247,2,2002,10-05-2022,01-09-2022,10,0,Active
4046716062,2,2001,01-05-2022,01-06-2022,10,0,Active
2765616032,2,2002,10-05-2022,01-09-2022,10,0,Active
424721781,2,2001,01-05-2022,01-06-2022,10,0,Active
442541411,2,2002,10-05-2022,01-09-2022,10,0,Active
2396838862,2,2001,01-05-2022,01-06-2022,10,0,Active
2980817965,2,2002,10-05-2022,01-09-2022,10,0,Active
2206642957,2,2001,01-05-2022,01-06-2022,10,0,Active
3239935482,2,2002,10-05-2022,01-09-2022,10,0,Active
1809902923,2,2001,01-05-2022,01-06-2022,10,0,Active
2034417206,2,2002,10-05-2022,01-09-2022,10,0,Active
1294799273,2,2001,01-05-2022,01-06-2022,10,0,Active
294075806,2,2002,10-05-2022,01-09-2022,10,0,Active
2903387406,2,2001,01-05-2022,01-06-2022,10,0,Active
4115167151,2,2002,10-05-2022,01-09-2022,10,0,Active
3227838944,2,2001,01-05-2022,01-06-2022,10,0,Active
1913292932,2,2002,10-05-2022,01-09-2022,10,0,Active
4248706420,2,2001,01-05-2022,01-06-2022,10,0,Active
2121759641,2,2002,10-05-2022,01-09-2022,10,0,Active
1598875059,2,2001,01-05-2022,01-06-2022,10,0,Active
2602242677,2,2002,10-05-2022,01-09-2022,10,0,Active
2774610113,2,2001,01-05-2022,01-06-2022,10,0,Active
135021977,2,2002,10-05-2022,01-09-2022,10,0,Active
2158173058,2,2001,01-05-2022,01-06-2022,10,0,Active
2931165275,2,2002,10-05-2022,01-09-2022,10,0,Active
2737433014,2,2001,01-05-2022,01-06-2022,10,0,Active
3679139620,2,2002,10-05-2022,01-09-2022,10,0,Active
4144706779,2,2001,01-05-2022,01-06-2022,10,0,Active
774613216,2,2002,10-05-2022,01-09-2022,10,0,Active
1063233162,2,2001,01-05-2022,01-06-2022,10,0,Active
487573661,2,2002,10-05-2022,01-09-2022,10,0,Active
450536895,2,2001,01-05-2022,01-06-2022,10,0,Active
3709475620,2,2002,10-05-2022,01-09-2022,10,0,Active
2253107504,2,2001,01-05-2022,01-06-2022,10,0,Active
3661798170,2,2002,10-05-2022,01-09-2022,10,0,Active
3724635218,2,2001,01-05-2022,01-06-2022,10,0,Active
3083323067,2,2002,10-05-2022,01-09-2022,10,0,Active
2871955995,2,2001,01-05-2022,01-06-2022,10,0,Active
825733781,2,2002,10-05-2022,01-09-2022,10,0,Active
2670813734,2,2001,01-05-2022,01-06-2022,10,0,Active
3763015896,2,2002,10-05-2022,01-09-2022,10,0,Active
2853989143,2,2001,01-05-2022,01-06-2022,10,0,Active
1740229008,2,2002,10-05-2022,01-09-2022,10,0,Active
3912658792,2,2001,01-05-2022,01-06-2022,10,0,Active
3635272678,2,2002,10-05-2022,01-09-2022,10,0,Active
3169571777,2,2001,01-05-2022,01-06-2022,10,0,Active
3680408995,2,2002,10-05-2022,01-09-2022,10,0,Active
4025491227,2,2001,01-05-2022,01-06-2022,10,0,Active
2509669620,2,2002,10-05-2022,01-09-2022,10,0,Active
3632898735,2,2001,01-05-2022,01-06-2022,10,0,Active
1632041929,2,2002,10-05-2022,01-09-2022,10,0,Active
917014626,2,2001,01-05-2022,01-06-2022,10,0,Active
1914607631,2,2002,10-05-2022,01-09-2022,10,0,Active
2370292360,2,2001,01-05-2022,01-06-2022,10,0,Active
32093201,2,2002,10-05-2022,01-09-2022,10,0,Active
1699662912,2,2001,01-05-2022,01-06-2022,10,0,Active
755046848,2,2002,10-05-2022,01-09-2022,10,0,Active
3880365166,2,2001,01-05-2022,01-06-2022,10,0,Active
871150155,2,2002,10-05-2022,01-09-2022,10,0,Active
2839940006,2,2001,01-05-2022,01-06-2022,10,0,Active
2229663172,2,2002,10-05-2022,01-09-2022,10,0,Active
568731907,2,2001,01-05-2022,01-06-2022,10,0,Active
277627577,2,2002,10-05-2022,01-09-2022,10,0,Active
225377599,2,2001,01-05-2022,01-06-2022,10,0,Active
278307900,2,2002,10-05-2022,01-09-2022,10,0,Active
1915419923,2,2001,01-05-2022,01-06-2022,10,0,Active
2228637634,2,2002,10-05-2022,01-09-2022,10,0,Active
1007679032,2,2001,01-05-2022,01-06-2022,10,0,Active
3362583534,2,2002,10-05-2022,01-09-2022,10,0,Active
1292605576,2,2001,01-05-2022,01-06-2022,10,0,Active
2627462412,2,2002,10-05-2022,01-09-2022,10,0,Active
1555549620,2,2001,01-05-2022,01-06-2022,10,0,Active
3372788536,2,2002,10-05-2022,01-09-2022,10,0,Active
2137147117,2,2001,01-05-2022,01-06-2022,10,0,Active
373933890,2,2002,10-05-2022,01-09-2022,10,0,Active
1906595460,2,2001,01-05-2022,01-06-2022,10,0,Active
3212358701,2,2002,10-05-2022,01-09-2022,10,0,Active
75811631,2,2001,01-05-2022,01-06-2022,10,0,Active
469404967,2,2002,10-05-2022,01-09-2022,10,0,Active
765034141,2,2001,01-05-2022,01-06-2022,10,0,Active
237170528,2,2002,10-05-2022,01-09-2022,10,0,Active
495047873,2,2001,01-05-2022,01-06-2022,10,0,Active
793978410,2,2002,10-05-2022,01-09-2022,10,0,Active
1747009674,2,2001,01-05-2022,01-06-2022,10,0,Active
52915697,2,2002,10-05-2022,01-09-2022,10,0,Active
2998445694,2,2001,01-05-2022,01-06-2022,10,0,Active
3794664751,2,2002,10-05-2022,01-09-2022,10,0,Active
3830753563,2,2001,01-05-2022,01-06-2022,10,0,Active
2168039931,2,2002,10-05-2022,01-09-2022,10,0,Active
1905136438,2,2001,01-05-2022,01-06-2022,10,0,Active
1040118368,2,2002,10-05-2022,01-09-2022,10,0,Active
3739973338,2,2001,01-05-2022,01-06-2022,10,0,Active
2454207619,2,2002,10-05-2022,01-09-2022,10,0,Active
2059042872,2,2001,01-05-2022,01-06-2022,10,0,Active
2621809811,2,2002,10-05-2022,01-09-2022,10,0,Active
623983385,2,2001,01-05-2022,01-06-2022,10,0,Active
1174810804,2,2002,10-05-2022,01-09-2022,10,0,Active
2272183064,2,2001,01-05-2022,01-06-2022,10,0,Active
3959098627,2,2002,10-05-2022,01-09-2022,10,0,Active
343355249,2,2001,01-05-2022,01-06-2022,10,0,Active
914299087,2,2002,10-05-2022,01-09-2022,10,0,Active
2675383463,2,2001,01-05-2022,01-06-2022,10,0,Active
3776949201,2,2002,10-05-2022,01-09-2022,10,0,Active
718300657,2,2001,01-05-2022,01-06-2022,10,0,Active
2051402090,2,2002,10-05-2022,01-09-2022,10,0,Active
1915189229,2,2001,01-05-2022,01-06-2022,10,0,Active
227615275,2,2002,10-05-2022,01-09-2022,10,0,Active
2232256311,2,2001,01-05-2022,01-06-2022,10,0,Active
2271180321,2,2002,10-05-2022,01-09-2022,10,0,Active
365665731,2,2001,01-05-2022,01-06-2022,10,0,Active
2181592018,2,2002,10-05-2022,01-09-2022,10,0,Active
3029837530,2,2001,01-05-2022,01-06-2022,10,0,Active
4114144116,2,2002,10-05-2022,01-09-2022,10,0,Active
1613494055,2,2001,01-05-2022,01-06-2022,10,0,Active
3990015952,2,2002,10-05-2022,01-09-2022,10,0,Active
1785511029,2,2001,01-05-2022,01-06-2022,10,0,Active
1571425750,2,2002,10-05-2022,01-09-2022,10,0,Active
3514274807,2,2001,01-05-2022,01-06-2022,10,0,Active
1467621317,2,2002,10-05-2022,01-09-2022,10,0,Active
3433425751,2,2001,01-05-2022,01-06-2022,10,0,Active
2761042639,2,2002,10-05-2022,01-09-2022,10,0,Active
3442975820,2,2001,01-05-2022,01-06-2022,10,0,Active
2657004796,2,2002,10-05-2022,01-09-2022,10,0,Active
887249860,2,2001,01-05-2022,01-06-2022,10,0,Active
1586508252,2,2002,10-05-2022,01-09-2022,10,0,Active
154512962,2,2001,01-05-2022,01-06-2022,10,0,Active
1154408032,2,2002,10-05-2022,01-09-2022,10,0,Active
1571521355,2,2001,01-05-2022,01-06-2022,10,0,Active
2703073022,2,2002,10-05-2022,01-09-2022,10,0,Active
73034553,2,2001,01-05-2022,01-06-2022,10,0,Active
2032503480,2,2002,10-05-2022,01-09-2022,10,0,Active
2294996894,2,2001,01-05-2022,01-06-2022,10,0,Active
49420740,2,2002,10-05-2022,01-09-2022,10,0,Active
1945927335,2,2001,01-05-2022,01-06-2022,10,0,Active
3912865509,2,2002,10-05-2022,01-09-2022,10,0,Active
3394568163,2,2001,01-05-2022,01-06-2022,10,0,Active
1196865296,2,2002,10-05-2022,01-09-2022,10,0,Active
3433684843,2,2001,01-05-2022,01-06-2022,10,0,Active
1698744617,2,2002,10-05-2022,01-09-2022,10,0,Active
1535011872,2,2001,01-05-2022,01-06-2022,10,0,Active
603636769,2,2002,10-05-2022,01-09-2022,10,0,Active
3212993622,2,2001,01-05-2022,01-06-2022,10,0,Active
2656484061,2,2002,10-05-2022,01-09-2022,10,0,Active
163200464,2,2001,01-05-2022,01-06-2022,10,0,Active
3715033510,2,2002,10-05-2022,01-09-2022,10,0,Active
219419162,2,2001,01-05-2022,01-06-2022,10,0,Active
1444306150,2,2002,10-05-2022,01-09-2022,10,0,Active
2175435709,2,2001,01-05-2022,01-06-2022,10,0,Active
10356864,2,2002,10-05-2022,01-09-2022,10,0,Active
1121241872,2,2001,01-05-2022,01-06-2022,10,0,Active
2528698550,2,2002,10-05-2022,01-09-2022,10,0,Active
1603161515,2,2001,01-05-2022,01-06-2022,10,0,Active
3711040287,2,2002,10-05-2022,01-09-2022,10,0,Active
3863910397,2,2001,01-05-2022,01-06-2022,10,0,Active
4062340683,2,2002,10-05-2022,01-09-2022,10,0,Active
2178245784,2,2001,01-05-2022,01-06-2022,10,0,Active
159595346,2,2002,10-05-2022,01-09-2022,10,0,Active
2243673522,2,2001,01-05-2022,01-06-2022,10,0,Active
2885003911,2,2002,10-05-2022,01-09-2022,10,0,Active
3304734983,2,2001,01-05-2022,01-06-2022,10,0,Active
3352552505,2,2002,10-05-2022,01-09-2022,10,0,Active
4152817492,2,2001,01-05-2022,01-06-2022,10,0,Active
712320154,2,2002,10-05-2022,01-09-2022,10,0,Active
2492384704,2,2001,01-05-2022,01-06-2022,10,0,Active
3050323605,2,2002,10-05-2022,01-09-2022,10,0,Active
1217816747,2,2001,01-05-2022,01-06-2022,10,0,Active
2056404952,2,2002,10-05-2022,01-09-2022,10,0,Active
2117896012,2,2001,01-05-2022,01-06-2022,10,0,Active
1692773037,2,2002,10-05-2022,01-09-2022,10,0,Active
1977733655,2,2001,01-05-2022,01-06-2022,10,0,Active
2528799765,2,2002,10-05-2022,01-09-2022,10,0,Active
396112055,2,2001,01-05-2022,01-06-2022,10,0,Active
3034742665,2,2002,10-05-2022,01-09-2022,10,0,Active
1770583227,2,2001,01-05-2022,01-06-2022,10,0,Active
16505574,2,2002,10-05-2022,01-09-2022,10,0,Active
2023201170,2,2001,01-05-2022,01-06-2022,10,0,Active
3878984292,2,2002,10-05-2022,01-09-2022,10,0,Active
2103455892,2,2001,01-05-2022,01-06-2022,10,0,Active
1595012217,2,2002,10-05-2022,01-09-2022,10,0,Active
3619411843,2,2001,01-05-2022,01-06-2022,10,0,Active
3282328407,2,2002,10-05-2022,01-09-2022,10,0,Active
3897739690,2,2001,01-05-2022,01-06-2022,10,0,Active
234630242,2,2002,10-05-2022,01-09-2022,10,0,Active
1437491913,2,2001,01-05-2022,01-06-2022,10,0,Active
1365994631,2,2002,10-05-2022,01-09-2022,10,0,Active
1601228433,2,2001,01-05-2022,01-06-2022,10,0,Active
2204643384,2,2002,10-05-2022,01-09-2022,10,0,Active
2648688127,2,2001,01-05-2022,01-06-2022,10,0,Active
2062351665,2,2002,10-05-2022,01-09-2022,10,0,Active
3165625235,2,2001,01-05-2022,01-06-2022,10,0,Active
3326168119,2,2002,10-05-2022,01-09-2022,10,0,Active
353477896,2,2001,01-05-2022,01-06-2022,10,0,Active
3584644184,2,2002,10-05-2022,01-09-2022,10,0,Active
554258239,2,2001,01-05-2022,01-06-2022,10,0,Active
2673867302,2,2002,10-05-2022,01-09-2022,10,0,Active
2302705671,2,2001,01-05-2022,01-06-2022,10,0,Active
606702825,2,2002,10-05-2022,01-09-2022,10,0,Active
1364559936,2,2001,01-05-2022,01-06-2022,10,0,Active
1236686343,2,2002,10-05-2022,01-09-2022,10,0,Active
4217511224,2,2001,01-05-2022,01-06-2022,10,0,Active
3407982872,2,2002,10-05-2022,01-09-2022,10,0,Active
2650699481,2,2001,01-05-2022,01-06-2022,10,0,Active
1992406787,2,2002,10-05-2022,01-09-2022,10,0,Active
685709978,2,2001,01-05-2022,01-06-2022,10,0,Active
360231573,2,2002,10-05-2022,01-09-2022,10,0,Active
3198119964,2,2001,01-05-2022,01-06-2022,10,0,Active
3597272812,2,2002,10-05-2022,01-09-2022,10,0,Active
1469942213,2,2001,01-05-2022,01-06-2022,10,0,Active
274958508,2,2002,10-05-2022,01-09-2022,10,0,Active
631180960,2,2001,01-05-2022,01-06-2022,10,0,Active
3972972676,2,2002,10-05-2022,01-09-2022,10,0,Active
1442277171,2,2001,01-05-2022,01-06-2022,10,0,Active
3308968878,2,2002,10-05-2022,01-09-2022,10,0,Active
853603292,2,2001,01-05-2022,01-06-2022,10,0,Active
3204693679,2,2002,10-05-2022,01-09-2022,10,0,Active
3978972901,2,2001,01-05-2022,01-06-2022,10,0,Active
4221664477,2,2002,10-05-2022,01-09-2022,10,0,Active
972958370,2,2001,01-05-2022,01-06-2022,10,0,Active
3546736302,2,2002,10-05-2022,01-09-2022,10,0,Active
1008437503,2,2001,01-05-2022,01-06-2022,10,0,Active
2694810197,2,2002,10-05-2022,01-09-2022,10,0,Active
3206765666,2,2001,01-05-2022,01-06-2022,10,0,Active
2748740369,2,2002,10-05-2022,01-09-2022,10,0,Active
880080374,2,2001,01-05-2022,01-06-2022,10,0,Active
602785241,2,2002,10-05-2022,01-09-2022,10,0,Active
3548919807,2,2001,01-05-2022,01-06-2022,10,0,Active
2962433461,2,2002,10-05-2022,01-09-2022,10,0,Active
165391548,2,2001,01-05-2022,01-06-2022,10,0,Active
3777354372,2,2002,10-05-2022,01-09-2022,10,0,Active
1904945141,2,2001,01-05-2022,01-06-2022,10,0,Active
3216772863,2,2002,10-05-2022,01-09-2022,10,0,Active
